x,y,stress_shear_1,stress_shear_10,stress_shear_20,stress_shear_30,stress_shear_40,stress_shear_50,stress_shear_60,stress_shear_70,stress_shear_80,stress_shear_90,stress_shear_100,stress_shear_1000,stress_shear_10000
5.478354290456362463e+00,1.095150584360891965e+00,1.358197161019743065e-07,1.358197161009270297e-06,2.716394322017595304e-06,4.074591483025967111e-06,5.432788644032076916e-06,6.790985805078360646e-06,8.149182966075105655e-06,9.507380127122499845e-06,1.086557728805611210e-05,1.222377444911296934e-05,1.358197161014632142e-05,1.358197161017746615e-04,1.358197161006889685e-03
5.625000000000000888e+00,1.167468245269452698e+00,1.560899133629541925e-07,1.560899133617414901e-06,3.121798267233745600e-06,4.682697400850130508e-06,6.243596534463882839e-06,7.804495668124149984e-06,9.365394801727074692e-06,1.092629393538858867e-05,1.248719306891844154e-05,1.404809220259099913e-05,1.560899133623627210e-05,1.560899133627227642e-04,1.560899133614664612e-03
5.760951786260900320e+00,1.258308324635956987e+00,1.815483602803000778e-07,1.815483602789681238e-06,3.630967205578174089e-06,5.446450808366705692e-06,7.261934411152393381e-06,9.077418013989104641e-06,1.089290161676292032e-05,1.270838521960103935e-05,1.452386882229452919e-05,1.633935242514472522e-05,1.815483602796502606e-05,1.815483602800456149e-04,1.815483602786670519e-03
5.883883476483183550e+00,1.366116523516816450e+00,2.132253941414921472e-07,2.132253941400772369e-06,4.264507882800283506e-06,6.396761824199882735e-06,8.529015765596326766e-06,1.066126970704709780e-05,1.279352364843098202e-05,1.492577758988318623e-05,1.705803153118183184e-05,1.919028547264687876e-05,2.132253941408022294e-05,2.132253941412217140e-04,2.132253941397565557e-03
5.991691675364042347e+00,1.489048213739099902e+00,2.529278506502819226e-07,2.529278506488111029e-06,5.058557012974910003e-06,7.587835519461805116e-06,1.011711402594541543e-05,1.264639253248553217e-05,1.517567103895613460e-05,1.770494954549761845e-05,2.023422805187956533e-05,2.276350655843451022e-05,2.529278506495647843e-05,2.529278506500024361e-04,2.529278506484786658e-03
6.082531754730545970e+00,1.625000000000000000e+00,3.035846109331666852e-07,3.035846109316597712e-06,6.071692218631852877e-06,9.107538327947221121e-06,1.214338443725918937e-05,1.517923054662907435e-05,1.821507665592780856e-05,2.125092276529899458e-05,2.428676887450685910e-05,2.732261498389182804e-05,3.035846109324323076e-05,3.035846109328806455e-04,3.035846109313193077e-03
6.154849415639104926e+00,1.771645709543637537e+00,3.700297257001522399e-07,3.700297256986267124e-06,7.400594513971157820e-06,1.110089177095623529e-05,1.480118902793776707e-05,1.850148628497796775e-05,2.220178354194620281e-05,2.590208079898769945e-05,2.960237805586386203e-05,3.330267531291929405e-05,3.700297256994077700e-05,3.700297256998627419e-04,3.700297256982820835e-03
6.207407282861332476e+00,1.926476193621848632e+00,4.637564493921610092e-07,4.637564493906369428e-06,9.275128987811402239e-06,1.391269348171665697e-05,1.855025797561824405e-05,2.318782246957853052e-05,2.782538696346695132e-05,3.246295145742828810e-05,3.710051595122483971e-05,4.173808044520024401e-05,4.637564493914180089e-05,4.637564493918739836e-04,4.637564493902950058e-03
6.239306076717260119e+00,2.086842259724934312e+00,6.002757110144711130e-07,6.002757110129680742e-06,1.200551422025802656e-05,1.800827133038668747e-05,2.401102844051154691e-05,3.001378555069440776e-05,3.601654266080659219e-05,4.201929977099012729e-05,4.802205688101169614e-05,5.402481399120931231e-05,6.002757110137367736e-05,6.002757110141882218e-04,6.002757110126318713e-03
6.249999999999996447e+00,3.708333333333331261e+00,1.275249117516360542e-05,1.275249117516452733e-04,2.550498235032919018e-04,3.825747352549464992e-04,5.100996470065861889e-04,6.376245587581991529e-04,7.651494705098700133e-04,8.926743822614560892e-04,1.020199294013185605e-03,1.147724205764772982e-03,1.275249117516404160e-03,1.275249117516392278e-02,1.275249117516491504e-01
6.249999999999996447e+00,2.395833333333332149e+00,1.130349330635765578e-06,1.130349330634599976e-05,2.260698661269099324e-05,3.391047991903664571e-05,4.521397322537846282e-05,5.651746653176566734e-05,6.782095983809897346e-05,7.912445314448548681e-05,9.042794645074840110e-05,1.017314397571463934e-04,1.130349330635194762e-04,1.130349330635554853e-03,1.130349330634350391e-02
6.249999999999996447e+00,3.124999999999998668e+00,4.214746969070397843e-06,4.214746969070557424e-05,8.429493938141164992e-05,1.264424090721198398e-04,1.685898787628232998e-04,2.107373484535228568e-04,2.528848181442355054e-04,2.950322878349267682e-04,3.371797575256497439e-04,3.793272272163429040e-04,4.214746969070458219e-04,4.214746969070477627e-03,4.214746969070655436e-02
6.249999999999996447e+00,3.562499999999998224e+00,9.644859043658664206e-06,9.644859043659414339e-05,1.928971808731901570e-04,2.893457713097904397e-04,3.857943617463813982e-04,4.822429521829483417e-04,5.786915426195627732e-04,6.751401330561087374e-04,7.715887234927725543e-04,8.680373139293194942e-04,9.644859043659013455e-04,9.644859043658927586e-03,9.644859043659737008e-02
6.249999999999996447e+00,2.541666666666665186e+00,1.457418882853186117e-06,1.457418882852271490e-05,2.914837765704474879e-05,4.372256648556768901e-05,5.829675531408669899e-05,7.287094414264157574e-05,8.744513297115513761e-05,1.020193217997080831e-04,1.165935106281669199e-04,1.311676994567294741e-04,1.457418882852734479e-04,1.457418882853027701e-03,1.457418882852087698e-02
6.249999999999996447e+00,2.979166666666665186e+00,3.210322188234822956e-06,3.210322188234724701e-05,6.420644376469465664e-05,9.630966564704397041e-05,1.284128875293886899e-04,1.605161094117393860e-04,1.926193312940892961e-04,2.247225531764334599e-04,2.568257750587779760e-04,2.889289969411259346e-04,3.210322188234767120e-04,3.210322188234845942e-03,3.210322188234749491e-02
6.249999999999997335e+00,2.833333333333332149e+00,2.455265774364039261e-06,2.455265774363672834e-05,4.910531548727336859e-05,7.365797323091125568e-05,9.821063097454538194e-05,1.227632887181949581e-04,1.473159464618301008e-04,1.718686042054753808e-04,1.964212619490887581e-04,2.209739196927394591e-04,2.455265774363854167e-04,2.455265774364001619e-03,2.455265774363626571e-02
6.249999999999997335e+00,3.416666666666665630e+00,7.314426734851967340e-06,7.314426734852555012e-05,1.462885346970519134e-04,2.194328020455830065e-04,2.925770693941055615e-04,3.657213367426102543e-04,4.388656040911508883e-04,5.120098714396394265e-04,5.851541387882182787e-04,6.582984061367075758e-04,7.314426734852235443e-04,7.314426734852160633e-03,7.314426734852784440e-02
6.249999999999997335e+00,3.999999999999998668e+00,2.286335061809808360e-05,2.286335061809923624e-04,4.572670123619854837e-04,6.859005185429917781e-04,9.145340247239740032e-04,1.143167530904927714e-03,1.371801037085960571e-03,1.600434543266870263e-03,1.829068049447963836e-03,2.057701555628877431e-03,2.286335061809861499e-03,2.286335061809848662e-02,2.286335061809973423e-01
6.249999999999997335e+00,3.854166666666665630e+00,1.684101740779134427e-05,1.684101740779235664e-04,3.368203481558504396e-04,5.052305222337823273e-04,6.736406963117007709e-04,8.420508703895879894e-04,1.010461044467540585e-03,1.178871218545394844e-03,1.347281392623418889e-03,1.515691566701270762e-03,1.684101740779178147e-03,1.684101740779179318e-02,1.684101740779280765e-01
6.249999999999997335e+00,3.270833333333332149e+00,5.547952528109962483e-06,5.547952528110354828e-05,1.109590505622078691e-04,1.664385758433151782e-04,2.219181011244161447e-04,2.773976264055066487e-04,3.328771516866211406e-04,3.883566769676985529e-04,4.438362022488378730e-04,4.993157275299181042e-04,5.547952528110154657e-04,5.547952528110111289e-03,5.547952528110525888e-02
6.249999999999997335e+00,2.249999999999998668e+00,8.577613336700279336e-07,8.577613336686197413e-06,1.715522667337120559e-05,2.573284001005671860e-05,3.431045334673814214e-05,4.288806668347406377e-05,5.146568002014433019e-05,6.004329335688025860e-05,6.862090669346574041e-05,7.719852003021504517e-05,8.577613336693396516e-05,8.577613336697652822e-04,8.577613336683120177e-03
6.249999999999997335e+00,2.687499999999998668e+00,1.887223589198294890e-06,1.887223589197655719e-05,3.774447178395266714e-05,5.661670767592982064e-05,7.548894356790327429e-05,9.436117945990249130e-05,1.132334153518735597e-04,1.321056512438697952e-04,1.509778871358025099e-04,1.698501230278059960e-04,1.887223589197981250e-04,1.887223589198201018e-03,1.887223589197536272e-02
6.260693923282733664e+00,4.163157740275061691e+00,3.472166051933891947e-05,3.472166051934122747e-04,6.944332103868152252e-04,1.041649815580258888e-03,1.388866420773665362e-03,1.736083025967010253e-03,2.083299631160465733e-03,2.430516236353800433e-03,2.777732841547319014e-03,3.124949446740650678e-03,3.472166051934143238e-03,3.472166051934023195e-02,3.472166051934243436e-01
6.292592717138660419e+00,4.323523806378148038e+00,4.920581131537452279e-05,4.920581131537566256e-04,9.841162263075188890e-04,1.476174339461303704e-03,1.968232452615033875e-03,2.460290565768749951e-03,2.952348678922578351e-03,3.444406792076191211e-03,3.936464905230099842e-03,4.428523018383742627e-03,4.920581131537499903e-03,4.920581131537522107e-02,4.920581131537654085e-01
6.345150584360888857e+00,4.478354290456358910e+00,6.682949586876630232e-05,6.682949586876747597e-04,1.336589917375353423e-03,2.004884876063068189e-03,2.673179834750704243e-03,3.341474793438331189e-03,4.009769752126100817e-03,4.678064710813595491e-03,5.346359669501454456e-03,6.014654628188978620e-03,6.682949586876656307e-03,6.682949586876726911e-02,6.682949586876845149e-01
6.417468245269448701e+00,4.624999999999996447e+00,8.643235749285327449e-05,8.643235749285359433e-04,1.728647149857085331e-03,2.592970724785681556e-03,3.457294299714158952e-03,4.321617874642691426e-03,5.185941449571335356e-03,6.050265024499648821e-03,6.914588599428361272e-03,7.778912174356803974e-03,8.643235749285367239e-03,8.643235749285407832e-02,8.643235749285554936e-01
6.508308324635951436e+00,4.760951786260897656e+00,1.087687568866679372e-04,1.087687568866683085e-03,2.175375137733371808e-03,3.263062706600123632e-03,4.350750275466746218e-03,5.438437844333400030e-03,6.526125413200230783e-03,7.613812982066673826e-03,8.701500550933537539e-03,9.789188119800054308e-03,1.087687568866678271e-02,1.087687568866691212e-01,1.087687568866700483e+00
6.616116523516810233e+00,4.883883476483179997e+00,1.291104095343831196e-04,1.291104095343832171e-03,2.582208190687676052e-03,3.873312286031582816e-03,5.164416381375349502e-03,6.455520476719168663e-03,7.746624572063153490e-03,9.037728667406728922e-03,1.032883276275073890e-02,1.161993685809440541e-02,1.291104095343830263e-02,1.291104095343847957e-01,1.291104095343851510e+00
6.739048213739094351e+00,4.991691675364039682e+00,1.487287747284245232e-04,1.487287747284242413e-03,2.974575494568493933e-03,4.461863241852814625e-03,5.949150989136973121e-03,7.436438736421214016e-03,8.923726483705658741e-03,1.041101423098960040e-02,1.189830197827402777e-02,1.338558972555809433e-02,1.487287747284241068e-02,1.487287747284259942e-01,1.487287747284261830e+00
6.874999999999994671e+00,5.082531754730544193e+00,1.657388740050453300e-04,1.657388740050443759e-03,3.314777480100895325e-03,4.972166220151442301e-03,6.629554960201792385e-03,8.286943700252253492e-03,9.944332440302867254e-03,1.160172118035300570e-02,1.325910992040362120e-02,1.491649866045393832e-02,1.657388740050442025e-02,1.657388740050470266e-01,1.657388740050465881e+00
7.021645709543630431e+00,5.154849415639104038e+00,1.799922927230629866e-04,1.799922927230620867e-03,3.599845854461256045e-03,5.399768781691981212e-03,7.199691708922504284e-03,8.999614636153145317e-03,1.079953756338396242e-02,1.259946049061425738e-02,1.439938341784504326e-02,1.619930634507554118e-02,1.799922927230623512e-02,1.799922927230649672e-01,1.799922927230642733e+00
7.176476193621841304e+00,5.207407282861331588e+00,1.896589488062390535e-04,1.896589488062377362e-03,3.793178976124762097e-03,5.689768464187257638e-03,7.586357952249526797e-03,9.482947440311924325e-03,1.137953692837450313e-02,1.327612641643655111e-02,1.517271590449904145e-02,1.706930539256133403e-02,1.896589488062376885e-02,1.896589488062406792e-01,1.896589488062401019e+00
7.336842259724927651e+00,5.239306076717260119e+00,1.969483487549081302e-04,1.969483487549071165e-03,3.938966975098156208e-03,5.908450462647338829e-03,7.877933950196291599e-03,9.847417437745422178e-03,1.181690092529467766e-02,1.378638441284343874e-02,1.575586790039263177e-02,1.772535138794157500e-02,1.969483487549077844e-02,1.969483487549106016e-01,1.969483487549090084e+00
7.499999999999991118e+00,5.249999999999997335e+00,1.957425470105186383e-04,1.957425470105169252e-03,3.914850940210348046e-03,5.872276410315639163e-03,7.829701880420687418e-03,9.787127350525911748e-03,1.174455282063128179e-02,1.370197829073612275e-02,1.565940376084140953e-02,1.761682923094644998e-02,1.957425470105175064e-02,1.957425470105203791e-01,1.957425470105189413e+00
7.663157740275055474e+00,5.239306076717261007e+00,1.985998622621942225e-04,1.985998622621922005e-03,3.971997245243860490e-03,5.957995867865888313e-03,7.943994490487700164e-03,9.929993113109682884e-03,1.191599173573180612e-02,1.390199035835343842e-02,1.588798898097544890e-02,1.787398760359721478e-02,1.985998622621927903e-02,1.985998622621960863e-01,1.985998622621941045e+00
7.823523806378141821e+00,5.207407282861334252e+00,1.902445174240502239e-04,1.902445174240480555e-03,3.804890348480981059e-03,5.707335522721557891e-03,7.609780696961922219e-03,9.512225871202468694e-03,1.141467104544310711e-02,1.331711621968332399e-02,1.521956139392390342e-02,1.712200656816421224e-02,1.902445174240485065e-02,1.902445174240515735e-01,1.902445174240499526e+00
7.978354290456350917e+00,5.154849415639108479e+00,1.801745879711299679e-04,1.801745879711274742e-03,3.603491759422561194e-03,5.405237639133936983e-03,7.206983518845098968e-03,9.008729398556450038e-03,1.081047527826788264e-02,1.261222115797892493e-02,1.441396703769024998e-02,1.621571291740134951e-02,1.801745879711279946e-02,1.801745879711312004e-01,1.801745879711289522e+00
8.124999999999987566e+00,5.082531754730549522e+00,1.657738996185044737e-04,1.657738996185023758e-03,3.315477992370061393e-03,4.973216988555165599e-03,6.630955984740094164e-03,8.288694980925196201e-03,9.946433977110341607e-03,1.160417297329515394e-02,1.326191196948024210e-02,1.491965096566514118e-02,1.657738996185030567e-02,1.657738996185054992e-01,1.657738996185038172e+00
8.260951786260889662e+00,4.991691675364045899e+00,1.486994110299288637e-04,1.486994110299270097e-03,2.973988220598551904e-03,4.460982330897891174e-03,5.947976441197082992e-03,7.434970551496391904e-03,8.921964661795803164e-03,1.040895877209489957e-02,1.189595288239420415e-02,1.338294699269334045e-02,1.486994110299273524e-02,1.486994110299298955e-01,1.486994110299279859e+00
8.383883476483175556e+00,4.883883476483185326e+00,1.291525582177396642e-04,1.291525582177381355e-03,2.583051164354773985e-03,3.874576746532213019e-03,5.166102328709527153e-03,6.457627910886947972e-03,7.749153493064448589e-03,9.040679075241682058e-03,1.033220465741909767e-02,1.162373023959636237e-02,1.291525582177384043e-02,1.291525582177403264e-01,1.291525582177389664e+00
8.491691675364036129e+00,4.760951786260902097e+00,1.089007612854437463e-04,1.089007612854422068e-03,2.178015225708849773e-03,3.267022838563319979e-03,4.356030451417686536e-03,5.445038064272138961e-03,6.534045677126663378e-03,7.623053289980987433e-03,8.712060902835406032e-03,9.801068515689738761e-03,1.089007612854423455e-02,1.089007612854440837e-01,1.089007612854426377e+00
8.582531754730540641e+00,4.625000000000000888e+00,8.657852122518857642e-05,8.657852122518685254e-04,1.731570424503748110e-03,2.597355636755643848e-03,3.463140849007481474e-03,4.328926061259356396e-03,5.194711273511310248e-03,6.060496485763095832e-03,6.926281698014985500e-03,7.792066910266769349e-03,8.657852122518697180e-03,8.657852122518876203e-02,8.657852122518751026e-01
8.654849415639102261e+00,4.478354290456362463e+00,6.676899366675932972e-05,6.676899366675798260e-04,1.335379873335163338e-03,2.003069810002761162e-03,2.670759746670321472e-03,3.338449683337903033e-03,4.006139620005544875e-03,4.673829556673084369e-03,5.341519493340645547e-03,6.009209430008169428e-03,6.676899366675785250e-03,6.676899366675967396e-02,6.676899366675825842e-01
8.707407282861328923e+00,4.323523806378150702e+00,4.924864086703078950e-05,4.924864086702961585e-04,9.849728173405994727e-04,1.477459226010905497e-03,1.969945634681184200e-03,2.462432043351491309e-03,2.954918452021825740e-03,3.447404860692106828e-03,3.939891269362392687e-03,4.432377678032639080e-03,4.924864086702957465e-03,4.924864086703084620e-02,4.924864086702995247e-01
8.739306076717257454e+00,4.163157740275063468e+00,3.472658014620611899e-05,3.472658014620514321e-04,6.945316029241089357e-04,1.041797404386163349e-03,1.389063205848203994e-03,1.736329007310260901e-03,2.083594808772338842e-03,2.430860610234394231e-03,2.778126411696429671e-03,3.125392213158439091e-03,3.472658014620505322e-03,3.472658014620607497e-02,3.472658014620535472e-01
