x,y,stress,height,length,velocity
39.08977981225992,1.7152293284324087,8.425256242003131,5.0,15.0,10000
39.2106880534233,1.600567435779218,9.529825593083736,5.0,15.0,10000
39.326820293222,1.4810739454013908,10.901213339177996,5.0,15.0,10000
39.437447564527126,1.3564704125670628,12.62634545673805,5.0,15.0,10000
39.541709411142286,1.2264985121110314,14.866343158913384,5.0,15.0,10000
39.63859727167838,1.0909460684098282,17.734978937059573,5.0,15.0,10000
39.72694421622093,0.949684980068888,22.033582571255103,5.0,15.0,10000
39.80542883125828,0.8027229439397244,26.493168158859262,5.0,15.0,10000
39.87260456587245,0.6502677591397196,39.4111526080702,5.0,15.0,10000
39.92696764178999,0.49279666991952725,43.22693588533745,5.0,15.0,10000
39.967073035707365,0.3311133984672386,118.91115390397385,5.0,15.0,10000
39.99169438827002,0.16636618537045325,118.71023740695446,5.0,15.0,10000
39.99999999999998,-3.247424665457645e-17,1057.5920580941572,5.0,15.0,10000
9.999999999999993,2.6670892122444214e-16,1162.8204323174384,5.0,15.0,11000
10.00830561172995,0.16636618537044817,130.72284895873273,5.0,15.0,11000
10.0329269642926,0.3311133984672348,130.51254797601956,5.0,15.0,11000
10.073032358209952,0.4927966699194245,47.73642501484467,5.0,15.0,11000
10.127395434127536,0.6502677591397493,43.51842581236841,5.0,15.0,11000
10.194571168741517,0.802722943939371,29.147358287685677,5.0,15.0,11000
10.273055783779048,0.9496849800689164,24.18189833159288,5.0,15.0,11000
10.361402728321272,1.090946068409348,19.483903287852264,5.0,15.0,11000
10.458290588857718,1.2264985121110747,16.32436705070535,5.0,15.0,11000
10.562552435472476,1.3564704125666436,13.870852013858764,5.0,15.0,11000
10.673179706778008,1.4810739454014352,11.980303190124278,5.0,15.0,11000
10.789311946576364,1.6005674357789144,10.477943337795148,5.0,15.0,11000
10.910220187740096,1.715229328432449,9.267339402243215,5.0,15.0,11000
11.035288651400483,1.8253412755578355,8.276256081375692,5.0,15.0,11000
11.163997198756023,1.931177720228688,7.455872117382821,5.0,15.0,11000
11.295905690682591,2.0329999497549966,6.769450590350574,5.0,15.0,11000
11.43064063283386,2.1310531138044455,6.190342795350412,5.0,15.0,11000
11.567883808144524,2.225564962193596,5.698152218543485,5.0,15.0,11000
11.707362967743563,2.3167458194795807,5.277503705161677,5.0,15.0,11000
11.84884344400735,2.4047887696513603,4.916369929931268,5.0,15.0,11000
11.992123889411312,2.4898719086102097,4.604089491150871,5.0,15.0,11000
12.137030444474211,2.57215893352078,4.306721209507439,5.0,15.0,11000
12.28340909097546,2.6517984600081546,4.076104209208135,5.0,15.0,11000
12.431125660515413,2.7289272991872737,3.8661961656461608,5.0,15.0,11000
12.580063232854492,2.803671614550132,3.684249550811936,5.0,15.0,11000
